customer_id,age,region,join_date
906920,56,North,2024-12-04
445382,47,West,2020-02-07
360775,70,South,2023-02-09
121695,53,North,2020-05-06
765558,61,East,2022-11-29
586621,64,East,2020-08-02
952212,60,North,2021-11-14
443795,63,South,2023-06-11
804988,66,West,2020-09-30
768447,28,South,2021-10-26
308077,69,North,2024-07-06
917237,36,West,2024-04-04
509149,66,South,2022-01-02
376219,76,East,2021-02-19
664851,39,West,2023-06-09
635006,80,South,2023-10-02
911987,71,North,2023-08-07
593729,64,East,2021-02-13
241864,47,East,2020-02-03
716249,52,West,2020-05-13
226859,31,North,2021-08-06
487149,71,East,2022-07-15
868835,33,North,2020-08-08
321663,61,East,2024-11-12
834626,71,East,2021-11-22
280493,22,North,2023-06-23
925017,69,West,2022-08-02
779428,68,West,2021-10-31
495351,65,West,2023-07-17
526915,73,West,2022-01-21
563622,80,South,2022-07-31
141845,26,North,2021-05-17
658047,49,East,2021-05-26
214976,20,East,2020-12-18
717996,24,West,2021-06-26
604839,70,West,2020-10-09
573782,33,West,2021-02-28
441188,44,North,2024-07-02
721290,23,West,2021-05-19
259359,64,West,2022-02-01
582548,26,West,2020-06-18
820291,29,East,2024-11-19
336399,39,East,2023-10-29
188560,66,South,2021-08-12
869370,51,South,2024-02-28
840422,54,South,2021-07-07
324050,28,South,2020-09-07
899340,72,East,2025-01-06
186265,50,South,2021-02-18
415100,27,West,2024-10-15
816377,43,West,2020-02-24
265880,30,East,2023-02-11
555036,43,South,2023-03-02
835481,63,East,2024-01-15
480606,18,West,2024-03-13
766589,33,West,2021-02-03
281874,56,North,2024-07-31
382514,49,East,2023-12-03
596708,67,North,2022-02-26
188738,31,East,2022-11-25
529392,37,North,2021-01-22
599713,37,South,2021-03-28
435104,68,South,2021-04-07
632226,55,South,2022-01-18
480079,37,West,2022-04-26
442871,65,North,2021-02-25
538232,34,South,2020-08-04
351562,18,East,2024-09-23
712151,50,East,2023-06-06
672745,38,South,2021-05-20
736605,76,West,2024-01-02
182454,48,North,2020-08-21
992480,36,East,2022-07-26
949378,48,West,2024-10-06
531642,48,East,2020-07-11
665565,79,North,2020-02-22
209717,72,North,2024-08-29
854132,68,East,2020-08-31
360320,41,South,2021-12-07
909945,53,South,2023-08-11
815980,70,West,2022-09-18
785021,29,North,2022-11-10
116269,22,West,2020-12-28
678157,71,East,2023-03-27
210177,78,West,2022-06-12
122224,75,East,2020-02-21
697487,25,East,2021-10-30
796033,65,North,2021-03-11
435675,67,North,2023-12-21
237319,52,East,2023-11-13
474349,55,South,2024-12-04
583294,34,East,2024-04-19
449697,51,West,2020-06-16
975753,62,West,2021-05-10
391901,72,South,2022-04-16
475806,33,West,2024-01-02
901960,72,South,2024-12-04
710093,73,East,2024-07-27
897460,31,West,2023-01-09
809619,21,West,2022-05-05
449819,39,North,2022-10-10
279070,24,West,2022-12-30
925993,65,East,2022-09-30
243462,65,East,2021-08-01
166753,69,West,2020-01-30
884728,38,West,2023-04-03
741254,44,West,2021-05-01
512781,21,South,2023-02-06
982865,54,North,2022-05-27
954066,73,North,2021-12-01
705198,76,North,2022-02-15
893141,63,South,2020-02-10
121882,22,North,2020-03-24
538940,25,South,2024-03-23
387212,21,West,2023-09-19
646549,23,East,2023-10-27
418786,37,East,2023-12-17
377565,54,South,2022-10-24
804460,34,South,2021-08-12
463690,76,South,2024-11-17
832421,74,West,2022-02-02
924771,31,North,2024-09-21
503245,27,North,2023-07-13
963063,45,North,2024-01-23
294455,25,South,2022-05-18
852672,45,West,2021-10-29
446399,61,South,2021-10-28
590634,25,West,2021-11-30
575295,18,South,2020-07-17
597196,44,East,2024-08-07
960117,77,West,2021-04-25
428223,38,North,2020-10-07
268646,29,South,2023-02-20
728098,72,South,2023-03-29
297324,25,South,2022-07-06
442333,78,West,2021-01-16
987789,43,North,2023-05-28
195285,21,North,2023-05-14
575332,64,East,2024-06-22
863974,53,West,2020-05-27
302466,51,North,2021-05-22
559480,45,West,2022-04-22
969499,36,South,2023-05-07
382569,52,North,2023-08-11
115249,36,North,2023-06-20
260710,48,North,2024-02-09
162647,26,West,2021-06-21
232948,24,West,2024-06-16
656919,32,South,2023-09-09
155967,60,South,2020-08-19
244514,26,North,2020-09-19
654691,28,North,2023-12-21
255368,43,South,2020-05-05
106922,40,East,2020-07-02
255886,29,South,2022-11-19
377095,32,South,2020-07-26
852503,44,South,2024-03-01
186411,45,East,2022-10-24
203467,61,South,2022-03-02
904594,66,West,2023-01-14
786916,42,South,2022-05-03
797834,64,North,2023-11-19
248685,70,West,2024-10-25
338810,40,West,2023-11-23
301124,34,West,2021-08-10
868652,69,South,2023-09-15
119962,65,South,2021-06-30
882504,70,West,2021-03-24
422497,34,South,2022-08-16
876461,62,South,2020-07-01
210933,62,East,2022-05-26
596453,36,East,2022-02-16
527855,77,North,2022-08-14
379907,36,North,2024-09-20
901819,41,North,2022-09-29
825762,65,South,2023-11-25
622739,47,East,2021-10-28
905073,71,South,2024-11-04
494622,51,West,2024-10-20
780374,72,East,2020-09-25
412434,75,West,2021-07-05
588821,37,West,2021-04-05
170344,20,South,2020-09-21
971404,75,North,2023-12-01
349844,63,East,2021-12-02
700549,24,East,2022-11-16
712578,76,North,2022-06-23
993043,78,East,2024-09-03
777234,41,East,2020-12-19
421308,66,North,2021-04-29
613983,38,West,2023-01-06
480266,61,South,2023-11-11
601970,35,East,2022-12-09
615390,19,South,2024-10-09
489222,33,South,2021-10-23
859918,60,North,2023-05-24
835490,24,East,2022-02-18
745675,50,West,2020-05-10
289238,23,West,2024-09-28
715241,79,North,2021-01-25
236788,34,North,2024-03-13
594127,41,South,2023-07-29
717089,57,South,2024-11-07
944175,69,East,2024-01-20
543663,60,West,2023-07-31
692412,80,West,2020-03-24
944794,34,North,2020-02-22
549909,54,South,2021-01-16
716637,27,West,2024-04-29
148292,37,North,2020-08-07
709074,72,North,2023-12-24
984074,38,West,2023-12-10
256825,74,South,2022-04-30
470208,79,East,2022-06-21
849035,60,West,2023-04-20
275216,49,East,2021-03-22
613384,75,East,2024-02-27
650865,34,West,2024-05-27
598947,32,North,2022-09-26
420156,60,South,2024-07-14
368594,28,South,2021-05-19
296472,18,South,2024-09-27
680545,52,North,2020-04-19
544143,48,South,2020-03-31
456338,61,North,2023-09-25
600459,56,North,2023-01-12
959884,51,East,2020-03-21
913294,35,West,2023-06-25
590710,38,East,2020-10-21
873212,49,South,2022-04-22
444754,50,South,2022-05-14
743462,59,South,2022-02-04
531018,51,South,2022-04-03
955469,79,North,2023-04-05
594155,25,South,2020-09-01
988117,65,North,2021-04-22
614927,80,North,2020-02-23
835372,24,West,2023-03-30
447772,51,East,2024-10-28
214090,25,East,2021-12-07
887162,31,South,2022-07-09
796130,65,South,2021-08-19
725848,43,East,2020-12-24
604200,46,East,2024-02-03
833911,49,East,2022-08-17
651303,19,West,2020-10-22
947997,26,South,2020-01-30
991070,34,North,2020-05-27
552203,72,East,2020-05-30
997219,61,West,2022-05-12
774381,32,South,2021-04-24
970792,39,East,2023-07-13
485218,55,East,2020-11-09
205923,62,South,2024-09-16
690202,30,West,2022-07-31
583510,40,West,2025-01-25
865544,67,South,2022-01-27
259273,55,West,2021-11-23
194233,73,South,2024-05-07
889041,69,South,2020-12-06
446815,77,South,2024-05-31
744910,50,South,2023-05-12
994681,67,North,2022-08-20
470040,23,East,2022-02-16
305884,49,North,2022-03-08
384370,65,West,2021-07-08
869699,48,North,2023-12-26
704571,31,East,2020-03-14
556518,39,South,2022-11-10
283031,55,North,2023-08-17
751977,75,East,2022-04-16
119833,37,West,2024-02-18
275903,70,East,2020-05-04
679611,21,North,2022-10-10
717712,72,West,2024-01-22
180370,40,South,2023-10-11
159996,53,North,2020-08-08
603640,80,East,2023-04-09
836313,60,North,2023-11-28
957428,37,East,2022-05-06
252865,77,East,2021-04-21
454676,62,East,2021-12-21
245111,27,South,2022-01-22
456127,41,West,2022-08-28
449289,47,South,2020-11-03
605995,60,North,2021-05-15
859409,51,West,2020-09-02
555561,50,South,2024-10-04
628414,25,North,2024-11-04
617194,32,North,2021-08-18
487029,72,South,2021-04-08
317787,57,North,2020-09-08
768208,59,South,2023-05-31
588882,39,North,2023-11-18
700949,18,West,2023-06-07
726262,44,East,2020-12-13
415265,54,West,2023-10-10
839550,67,North,2020-06-25
276762,65,South,2024-08-22
674590,25,West,2020-08-16
191652,26,West,2021-08-22
375718,77,East,2021-04-07
627908,77,South,2021-10-07
992186,39,South,2024-01-11
821072,78,North,2024-10-25
654773,48,North,2023-07-17
350705,69,East,2024-09-22
377823,62,West,2024-05-19
670371,72,South,2021-07-17
613747,36,North,2023-08-21
278750,49,East,2021-03-05
689660,46,South,2024-04-18
708279,54,South,2024-03-23
395033,25,West,2023-06-14
857521,80,West,2021-09-29
880859,76,West,2022-12-16
128197,65,West,2021-09-29
272220,62,North,2024-07-21
211106,68,East,2023-03-13
592361,27,South,2021-07-21
244207,31,West,2021-09-13
108455,47,South,2024-05-06
745160,42,North,2024-04-29
269039,61,East,2020-08-17
255888,52,West,2024-11-14
836930,79,South,2022-06-06
206926,50,South,2024-01-23
109590,52,South,2023-05-13
101603,58,East,2023-06-21
755849,59,East,2021-07-02
119716,53,West,2021-08-18
411708,40,East,2022-02-25
960786,60,West,2022-04-16
436894,66,South,2024-09-25
988916,39,North,2022-07-25
624385,32,North,2023-05-14
600649,75,West,2024-04-22
653692,18,East,2023-05-20
273709,35,North,2020-06-14
665416,73,South,2020-08-27
670542,51,East,2022-03-28
352677,36,East,2022-04-22
529146,66,South,2024-08-30
164376,77,West,2023-10-26
488165,76,South,2023-10-08
481516,59,North,2023-11-30
304660,34,East,2023-02-05
171601,32,North,2021-03-17
478806,66,East,2023-04-10
735210,52,West,2023-11-12
842151,69,East,2021-02-04
452870,32,North,2025-01-19
633309,60,North,2021-01-10
263844,66,North,2022-03-27
225318,49,West,2021-12-14
836011,44,North,2021-08-09
530497,20,East,2020-10-02
147784,31,South,2021-08-03
984384,33,West,2020-09-05
461401,30,South,2023-02-23
390011,65,East,2023-05-01
518586,61,South,2023-10-22
742895,22,North,2023-05-24
579659,66,South,2020-03-30
465403,68,North,2022-03-27
732697,47,South,2024-04-21
727137,61,South,2023-09-23
960377,53,West,2021-10-02
614204,46,West,2021-01-14
701873,36,East,2021-04-13
224207,71,North,2021-05-17
135277,21,North,2023-10-17
595871,77,North,2024-02-06
215425,39,South,2023-10-17
979059,41,South,2021-05-24
913972,63,North,2020-07-03
314488,44,South,2021-11-22
158366,69,East,2023-07-30
727538,24,West,2024-02-09
698734,42,South,2023-01-26
823715,68,West,2022-12-07
347914,34,West,2021-03-02
513351,74,East,2024-07-26
656922,52,North,2021-12-12
474241,33,West,2022-04-21
593861,33,East,2021-04-20
312922,20,East,2023-06-14
441905,70,North,2024-05-27
310085,33,East,2024-05-15
773941,64,East,2023-06-17
223619,27,East,2020-02-03
216626,33,West,2020-09-27
634535,34,East,2023-04-23
154839,22,East,2023-09-21
727574,73,West,2022-04-16
210284,52,East,2023-04-20
359165,54,South,2020-08-11
630001,20,North,2022-03-05
330806,36,North,2024-07-30
339602,18,South,2023-10-07
519530,40,East,2024-09-11
496517,66,West,2022-12-19
859842,74,West,2024-12-22
430970,53,North,2022-04-06
972505,42,West,2022-10-04
935109,64,North,2021-12-13
801583,77,East,2020-03-25
370337,29,West,2024-12-01
692005,32,South,2023-01-29
623691,62,East,2022-09-26
631808,41,North,2020-10-30
496982,42,North,2023-01-28
326248,44,East,2022-10-21
347392,50,North,2020-11-07
324282,78,East,2023-03-18
204678,52,West,2022-12-08
575384,71,North,2023-09-01
577854,20,South,2024-05-21
501013,49,West,2023-10-16
150058,22,South,2023-12-14
746380,28,West,2020-02-12
344859,33,West,2024-05-12
694866,66,North,2023-10-19
255389,22,East,2021-12-16
301382,21,East,2021-09-05
318642,37,South,2023-11-09
947178,67,East,2024-04-07
192386,26,North,2024-02-23
780233,24,North,2022-05-24
600257,34,South,2020-06-06
224846,56,East,2022-08-16
567878,28,North,2020-04-14
492695,55,West,2020-06-18
935584,74,North,2024-06-26
407151,19,West,2020-05-29
750237,36,South,2025-01-16
417756,76,South,2025-01-05
290531,67,West,2024-11-17
988449,70,East,2021-09-21
239743,24,West,2024-09-26
220775,80,North,2023-07-21
526991,33,South,2024-10-15
300889,43,North,2023-10-16
908995,47,East,2021-09-21
775747,18,West,2022-05-13
823604,32,East,2021-02-04
945115,49,South,2020-04-27
182885,55,North,2021-04-04
884853,64,East,2024-05-01
568583,47,West,2024-02-12
697240,44,West,2020-11-02
737607,51,South,2024-07-20
780634,61,North,2022-05-19
220267,78,North,2022-06-16
562692,34,East,2024-05-24
283684,46,South,2024-01-31
486301,31,North,2022-04-08
214716,49,East,2024-09-17
994137,19,South,2020-09-04
871525,60,East,2022-04-23
967758,63,East,2023-04-17
232023,71,East,2022-04-27
721405,50,West,2021-12-12
939307,40,North,2021-04-29
746156,20,South,2021-10-02
430357,39,South,2023-10-14
213367,68,West,2022-06-30
790616,30,South,2023-06-01
666755,34,West,2021-03-21
105699,21,South,2023-04-22
902662,23,North,2023-06-29
566038,40,South,2020-02-17
626220,34,South,2024-05-04
452454,46,West,2022-07-24
853076,40,South,2023-10-10
105360,49,South,2020-04-05
486292,68,East,2020-09-16
776216,49,East,2020-09-01
874377,20,South,2020-12-08
506844,38,North,2022-12-30
949334,20,West,2022-10-02
362401,49,West,2022-03-02
234702,57,East,2023-10-28
216390,74,South,2021-01-10
184015,40,West,2021-09-24
939542,47,South,2022-09-15
258080,74,West,2023-06-02
171773,50,South,2020-02-26
312965,56,South,2024-05-20
746110,64,East,2021-02-27
547436,56,South,2022-04-07
990392,22,South,2022-12-02
888429,34,East,2020-08-24
697788,71,South,2024-05-25
962178,51,West,2023-08-03
606378,38,East,2021-12-18
372321,35,North,2020-01-31
320890,44,East,2023-01-19
725518,79,North,2022-09-05
302129,39,East,2022-07-30
204296,32,West,2023-08-10
986749,45,West,2021-07-03
183166,27,South,2023-04-11
263428,35,East,2022-12-28
691515,51,West,2024-09-01
702098,28,East,2024-05-12
290919,78,North,2023-03-04
960241,60,North,2024-08-06
790440,34,West,2022-10-30
975366,36,South,2021-05-26
879811,29,West,2024-10-30
119929,22,West,2023-07-07
779233,32,North,2021-05-01
611534,59,North,2022-04-10
945239,39,North,2021-06-13
457727,60,South,2020-11-05
595018,20,West,2020-08-25
239109,47,South,2022-01-22
567773,26,East,2021-11-07
588766,21,North,2021-12-28
672083,78,East,2021-04-29
904871,25,East,2024-11-22
409466,57,West,2024-08-13
885044,30,East,2020-11-09
191738,27,North,2022-08-28
533713,36,East,2024-04-14
799361,20,North,2020-12-23
189772,27,North,2023-08-20
643468,27,South,2023-09-24
114965,66,South,2021-03-29
187570,49,North,2023-12-09
360444,56,East,2022-05-05
765421,29,West,2022-02-25
191262,77,South,2020-12-28
767103,73,East,2020-08-26
625812,63,South,2023-02-01
375562,26,East,2022-10-01
139514,20,South,2023-12-27
592402,44,South,2024-03-24
715744,25,North,2024-04-20
529217,32,West,2022-01-13
377462,41,South,2024-01-03
643438,71,South,2024-04-08
841975,57,North,2021-12-13
218175,73,North,2023-05-18
617258,31,North,2020-09-09
492774,58,South,2022-12-02
476387,59,North,2024-02-10
175153,68,East,2020-12-17
871909,26,West,2022-05-30
756715,50,East,2020-07-14
126412,28,North,2021-02-03
779843,37,North,2024-03-16
295023,56,North,2021-07-27
442030,73,East,2023-02-15
334788,65,North,2022-07-23
512682,18,East,2023-08-25
339476,20,East,2024-07-11
579424,71,West,2024-03-16
488105,63,South,2023-05-19
956616,45,South,2021-10-26
776811,39,South,2020-09-16
111407,31,North,2022-04-08
449659,47,West,2022-07-23
796252,47,South,2021-02-15
823871,42,East,2023-04-15
626081,52,East,2023-07-04
416354,45,South,2024-01-25
892934,33,North,2022-08-18
601291,58,West,2021-10-12
563240,78,West,2025-01-26
702120,24,North,2024-03-23
998071,65,North,2022-03-28
311998,28,West,2022-12-09
239628,44,South,2023-11-07
228170,72,South,2021-10-06
878794,71,North,2024-09-29
174797,60,West,2022-02-07
244471,48,North,2020-09-21
553051,66,East,2022-03-26
120915,62,East,2020-06-13
759520,39,North,2023-10-21
790639,62,East,2020-07-05
178266,24,South,2022-10-07
309017,23,South,2022-08-22
758099,68,North,2023-01-08
666201,41,West,2023-01-25
208862,69,West,2021-08-21
509388,57,South,2023-08-08
254143,27,South,2020-12-10
860467,63,East,2020-03-15
407882,58,South,2022-06-11
134545,75,South,2022-07-28
140393,78,West,2022-03-08
642724,72,South,2020-10-09
765679,75,West,2022-11-21
459625,50,North,2023-01-20
512783,50,East,2022-02-12
226366,62,South,2022-01-02
921964,67,East,2022-07-04
145336,24,West,2021-03-02
207335,42,South,2023-03-11
187004,33,East,2024-11-28
540809,74,East,2022-08-22
413831,65,West,2021-11-20
530787,27,West,2021-02-07
793150,25,South,2024-12-05
254716,22,South,2024-09-05
799754,18,North,2021-10-28
401240,37,East,2020-02-11
224879,59,North,2020-05-22
759089,76,East,2021-07-17
169824,80,South,2023-03-20
907609,54,East,2022-05-11
461863,19,West,2022-03-11
714052,51,East,2021-12-16
633154,77,East,2023-07-28
887625,28,South,2023-12-19
465341,26,South,2023-08-29
221648,47,South,2020-08-15
484158,24,West,2022-11-21
284991,66,East,2020-08-14
894295,30,East,2021-05-19
810790,63,South,2024-08-01
409705,32,South,2020-03-05
653320,54,West,2024-05-31
530830,44,West,2020-10-26
624804,52,South,2024-09-19
583265,70,South,2025-01-06
956949,35,East,2023-01-24
535476,33,North,2024-08-22
916521,26,South,2023-03-20
683314,23,East,2022-08-26
596547,21,North,2024-01-18
688815,43,West,2020-03-02
244085,55,West,2022-08-24
517458,44,South,2024-10-16
287991,41,West,2025-01-23
162409,58,West,2020-09-26
807596,64,West,2020-07-22
199659,52,South,2023-11-12
151139,59,West,2022-10-17
288198,36,North,2023-09-04
683236,45,East,2022-02-08
659434,36,East,2022-10-05
565459,26,West,2024-10-22
277395,77,East,2022-05-24
893944,63,North,2023-03-13
303583,44,West,2020-06-15
565582,25,South,2022-11-14
915239,62,North,2020-09-03
173183,79,North,2024-10-31
574431,77,East,2020-05-18
488804,41,West,2024-02-02
375357,67,West,2020-09-13
129564,62,East,2022-05-14
291054,59,East,2023-12-28
438464,73,North,2022-07-21
996770,57,West,2023-10-20
162122,45,West,2020-05-29
124238,28,East,2021-08-11
253938,73,North,2024-08-15
147313,26,North,2022-02-20
281399,32,West,2021-02-18
432076,34,North,2022-10-17
639949,49,East,2021-08-03
791266,79,South,2022-12-24
411936,53,East,2022-05-17
982547,58,East,2020-09-06
346409,55,West,2020-11-10
784976,55,East,2021-04-21
718089,70,West,2023-02-03
668615,79,South,2023-10-06
740134,50,South,2020-03-14
253653,20,South,2023-10-30
179141,19,South,2024-03-27
863556,23,West,2021-01-30
518139,77,East,2022-11-20
659505,46,West,2021-07-17
495872,27,North,2024-04-14
468099,42,West,2020-02-14
981301,61,South,2023-10-14
796676,48,South,2022-09-13
857104,20,East,2024-12-10
697295,38,West,2023-09-30
509497,57,East,2020-12-13
845356,76,South,2022-10-30
489843,67,South,2023-10-27
499808,30,North,2022-02-13
698194,25,North,2021-08-31
707430,60,West,2023-01-01
991720,68,West,2020-08-25
189446,28,South,2023-01-06
809298,60,North,2023-09-06
752121,47,South,2023-07-20
126730,59,North,2024-10-28
332604,49,West,2022-10-17
631105,63,North,2021-10-18
524544,61,East,2020-03-04
606035,73,North,2022-04-07
730609,44,West,2022-12-22
281667,41,East,2024-07-23
951165,42,South,2022-04-13
990296,76,North,2020-12-11
822377,25,East,2021-09-16
284491,23,South,2022-05-21
970578,41,North,2024-05-02
229567,61,South,2021-11-03
427381,26,East,2023-04-24
502657,64,South,2021-12-06
803803,63,West,2024-09-21
649522,66,West,2020-11-18
943170,21,West,2024-04-28
657713,26,West,2020-12-13
838932,30,North,2021-02-04
963728,68,East,2021-01-05
430174,57,North,2024-09-24
666240,22,North,2022-11-24
289005,19,South,2023-09-24
911592,22,East,2023-03-12
143631,37,North,2024-09-20
953572,32,East,2022-08-10
472641,77,East,2021-03-03
292471,41,South,2023-10-09
598790,48,East,2023-08-23
844839,61,West,2023-06-24
376722,50,East,2023-03-08
177292,65,East,2023-09-09
124182,37,North,2025-01-27
608173,38,West,2020-03-21
165171,55,West,2023-03-19
163145,57,East,2021-09-25
198901,67,East,2022-01-12
862806,22,North,2022-11-05
464425,51,North,2021-04-10
674780,19,North,2022-08-19
122124,29,East,2022-04-14
532166,41,North,2023-02-14
682001,60,South,2024-11-11
106886,40,South,2020-11-15
792495,55,West,2023-12-08
378187,47,North,2020-10-17
401353,32,North,2021-08-17
294024,40,East,2023-01-20
200192,76,East,2024-07-14
510640,51,East,2021-03-28
682553,80,West,2020-04-04
739701,59,East,2022-07-26
341915,21,West,2020-09-10
495505,24,West,2020-07-24
350590,35,East,2023-06-02
441392,72,East,2022-11-29
821461,37,West,2024-04-25
168364,62,East,2024-09-22
480450,43,West,2023-08-07
839230,28,East,2022-11-13
904393,31,South,2023-04-18
790173,51,East,2024-10-02
827832,46,East,2021-09-20
624061,49,North,2021-03-07
877887,30,North,2024-10-18
267897,28,North,2021-11-23
989050,25,North,2022-10-17
927792,49,East,2023-02-06
375914,71,East,2024-02-15
653516,65,North,2021-04-17
928440,58,East,2021-02-01
997745,44,South,2022-06-07
664703,35,East,2022-02-14
207077,41,North,2023-05-26
324338,18,West,2024-05-04
129364,18,East,2021-01-02
428519,42,East,2020-04-25
313429,25,East,2022-07-26
603733,53,West,2022-04-17
913145,69,East,2020-02-11
708714,73,South,2024-04-18
737535,56,North,2022-02-15
888752,47,South,2024-02-03
111038,34,West,2020-07-27
574982,23,East,2020-09-06
141748,75,North,2024-12-20
819025,44,West,2021-01-29
298539,38,East,2023-10-27
357493,70,West,2023-01-14
419062,48,North,2025-01-18
773412,56,West,2024-08-08
104580,38,West,2023-04-10
710280,31,East,2021-06-27
476901,28,West,2023-06-10
937789,50,North,2024-10-27
560270,51,West,2021-03-14
525622,35,East,2020-02-21
413598,76,South,2022-07-03
581004,38,West,2020-05-18
633993,74,South,2024-08-25
676551,73,East,2024-11-06
376523,76,East,2021-05-13
155219,26,South,2022-01-22
545239,49,West,2020-04-25
291356,32,West,2021-02-28
204270,27,South,2022-07-26
671296,64,North,2021-02-06
145887,24,South,2021-09-11
893674,49,West,2021-02-27
456457,27,West,2024-06-27
559854,51,West,2022-07-22
675553,66,South,2020-02-05
769703,76,East,2021-07-22
105268,20,East,2022-01-28
847273,69,North,2021-02-25
851887,40,North,2024-11-26
144942,46,West,2021-12-18
153789,60,South,2023-08-21
860577,48,North,2021-10-17
384126,24,East,2021-12-04
556011,71,East,2021-06-30
326638,41,East,2022-10-26
491751,27,West,2021-09-27
288889,52,East,2020-04-22
829043,46,North,2022-10-01
797485,48,West,2021-02-02
364902,20,South,2023-05-09
394258,28,South,2024-01-15
771432,34,North,2023-10-05
408348,30,North,2022-11-25
779144,37,West,2023-03-10
492195,38,North,2023-12-03
899382,67,West,2024-05-12
372480,67,North,2021-07-23
196954,70,South,2022-10-27
726490,58,East,2022-10-14
330569,62,East,2022-12-29
930730,30,South,2021-11-16
274036,18,South,2021-01-18
594253,31,South,2024-10-09
392838,24,North,2024-01-20
688124,32,North,2024-05-12
704672,68,South,2021-07-20
464985,44,West,2022-05-09
358594,21,East,2020-06-10
197304,69,West,2021-09-30
824296,75,South,2022-06-21
831500,70,South,2022-05-14
765578,67,East,2022-05-12
623293,33,West,2020-07-27
501203,67,North,2023-05-02
524016,37,East,2020-08-03
286877,63,South,2020-07-18
466856,40,North,2021-03-23
936266,39,East,2023-09-24
253140,28,North,2023-08-03
602329,46,West,2020-12-16
731278,59,North,2023-05-25
220614,18,North,2023-12-13
464655,79,South,2020-12-04
608483,36,East,2024-06-07
376271,76,South,2021-11-19
138746,72,West,2022-05-11
872776,60,North,2023-11-02
844719,70,North,2020-12-16
345215,63,East,2022-01-29
825364,52,East,2020-12-28
411190,41,West,2020-03-28
705630,64,East,2024-06-30
769019,24,North,2020-08-08
168609,19,West,2020-02-05
168373,46,East,2022-03-11
780144,28,East,2020-04-28
415656,57,North,2022-02-07
718509,51,East,2022-04-16
279866,61,South,2021-09-14
513172,30,North,2021-04-27
503719,80,North,2020-11-21
522383,54,South,2023-06-17
635953,35,North,2020-06-25
760419,64,South,2021-07-23
868750,48,East,2022-08-21
165105,19,East,2021-07-29
629425,38,South,2022-03-19
288565,56,West,2022-09-16
900895,20,West,2021-05-10
640701,71,South,2020-11-23
266629,52,West,2024-09-06
947287,41,North,2023-07-16
209393,46,West,2023-03-24
695923,40,South,2024-10-10
911725,36,North,2023-12-22
742124,71,West,2022-06-21
457091,37,North,2022-01-25
727034,42,South,2021-04-20
748790,69,North,2023-01-16
936656,26,North,2022-01-25
290131,65,North,2023-07-14
706079,57,West,2020-04-12
509085,63,West,2024-01-11
491457,74,South,2022-06-24
256729,70,South,2021-04-30
683882,69,West,2022-09-26
620350,55,West,2023-11-07
621632,36,South,2023-10-19
817885,20,East,2022-11-01
685814,62,North,2021-12-04
690066,21,West,2023-10-21
516461,30,West,2022-10-28
633401,40,West,2021-05-21
676769,56,East,2021-06-01
321076,75,North,2021-03-04
296403,48,South,2024-12-25
144226,18,East,2024-05-05
295957,39,South,2020-03-04
816868,60,East,2020-03-16
794623,60,East,2024-05-28
258847,69,North,2022-05-02
105016,55,North,2020-12-31
119609,31,West,2023-11-22
502541,71,West,2023-12-28
811742,43,East,2023-08-20
637840,33,North,2021-01-15
580575,28,South,2020-09-06
409057,64,West,2020-09-02
612159,66,South,2022-12-28
942830,58,South,2023-09-08
278222,20,South,2020-04-27
311301,20,East,2020-05-03
389298,35,North,2022-01-16
868983,70,West,2023-08-04
963302,75,North,2020-09-02
205978,45,West,2021-11-25
604984,43,South,2022-03-02
315994,47,North,2024-10-16
231469,66,South,2022-10-27
407815,63,East,2020-09-07
911318,27,West,2024-07-12
941955,57,North,2023-10-18
773082,69,South,2022-07-06
159573,25,North,2023-01-29
243370,42,East,2024-07-27
929875,54,North,2020-07-03
965944,33,North,2022-02-22
891562,73,North,2024-07-07
773709,70,South,2022-03-29
356110,57,South,2024-03-18
665251,45,South,2021-07-31
583768,75,North,2023-01-16
301555,18,North,2023-03-28
115232,63,West,2023-06-12
938871,47,West,2022-12-16
529257,41,West,2023-04-26
414177,70,East,2023-10-11
876504,78,North,2024-08-26
431459,75,South,2024-07-17
312717,77,North,2023-09-16
464305,48,North,2023-08-08
940784,25,East,2023-08-27
357196,67,South,2022-05-02
574103,51,East,2023-07-10
392990,67,East,2020-10-26
652618,65,North,2022-10-01
986299,37,South,2021-05-01
140620,60,South,2020-07-07
105210,58,South,2021-07-30
201159,25,East,2024-06-02
408485,60,West,2024-10-22
339369,67,West,2021-11-10
274790,22,South,2023-11-08
660581,24,North,2022-11-13
383360,75,East,2024-06-03
669620,26,East,2024-06-19
910269,21,North,2020-05-13
244162,30,South,2024-07-12
778115,27,West,2024-10-31
995771,70,North,2020-11-12
750546,28,West,2023-03-09
142605,38,South,2022-01-02
387266,71,East,2021-11-07
291952,20,North,2022-06-27
637944,24,West,2023-11-10
647545,56,East,2023-05-08
378469,45,North,2022-01-07
657210,52,East,2023-11-10
423753,63,West,2021-10-24
456186,76,West,2022-12-29
844438,27,North,2021-02-04
815153,41,South,2022-02-01
397855,30,North,2023-04-13
691706,59,West,2022-05-19
381651,57,South,2023-05-03
301464,39,West,2020-02-19
198841,71,West,2023-10-23
130111,50,North,2022-06-28
268950,49,South,2021-05-18
151107,56,East,2022-07-28
628323,66,East,2023-02-15
468455,74,East,2020-12-12
664587,61,East,2020-08-03
732654,44,South,2023-12-21
872116,34,East,2020-03-23
899252,46,West,2022-10-02
