customer_id,transaction_date,transaction_amount,product_category
696539,2024-06-17,2740.46,Savings
303583,2024-12-30,2148.58,Mortgage
352501,2024-01-28,3310.84,Insurance
730893,2024-07-08,4444.26,Mortgage
397907,2023-05-02,3348.1,Insurance
803506,2023-09-27,1949.19,Savings
863976,2023-03-11,1450.44,Insurance
629128,2024-11-13,3066.96,Credit Card
397962,2023-12-05,25.28,Loans
632063,2023-08-02,2080.88,Credit Card
697142,2024-08-11,4817.24,Savings
766632,2024-03-28,3519.14,Loans
318539,2024-05-28,4467.26,Loans
717985,2024-10-30,259.99,Insurance
119225,2023-06-20,142.99,Savings
180775,2024-12-26,2764.09,Savings
893184,2024-10-19,2329.03,Mortgage
293502,2024-07-31,4725.58,Savings
380985,2024-11-29,2776.78,Loans
963744,2023-02-20,682.54,Loans
310246,2024-04-17,2434.47,Mortgage
960298,2023-08-28,3183.21,Mortgage
211766,2023-11-12,4194.64,Savings
579424,2023-09-04,3308.05,Credit Card
727708,2023-07-19,415.76,Savings
619651,2024-03-09,451.45,Mortgage
978519,2024-08-09,2224.71,Credit Card
927700,2023-04-24,310.94,Savings
303583,2023-11-04,518.01,Savings
717089,2024-11-15,836.72,Loans
354547,2024-07-08,3306.11,Credit Card
637120,2023-12-10,972.11,Credit Card
650789,2024-05-03,2029.89,Savings
861683,2023-07-15,4584.61,Savings
759511,2024-05-27,1023.24,Credit Card
675592,2023-04-09,129.64,Savings
515759,2023-06-06,2194.15,Insurance
585044,2024-04-02,2709.55,Insurance
375112,2024-03-23,47.61,Mortgage
504754,2024-07-26,1977.57,Savings
969819,2023-02-09,2029.33,Credit Card
992480,2023-03-13,2867.68,Insurance
944794,2024-06-15,3208.78,Credit Card
419111,2024-10-09,1743.37,Mortgage
729177,2023-01-30,3370.52,Savings
115673,2024-07-21,4736.75,Insurance
678340,2024-07-19,1036.22,Insurance
560644,2024-02-03,3328.2,Savings
490279,2024-06-10,1022.99,Loans
234997,2023-12-13,3217.64,Loans
874219,2024-07-06,2134.11,Savings
590115,2023-06-08,3756.0,Loans
113970,2023-11-03,4768.48,Savings
623993,2023-05-17,3713.17,Loans
557255,2023-05-19,2459.12,Mortgage
649522,2024-05-26,3493.39,Savings
264801,2024-09-08,3849.13,Credit Card
157184,2025-01-29,4693.94,Savings
939489,2024-05-18,2104.67,Credit Card
154021,2023-05-03,466.03,Credit Card
527855,2023-08-03,927.64,Credit Card
793057,2024-10-09,1176.02,Loans
400396,2023-06-26,3470.22,Credit Card
954066,2023-05-06,4826.36,Insurance
312717,2023-07-20,2004.27,Loans
431515,2024-02-02,4749.75,Credit Card
234702,2023-07-15,466.89,Loans
835859,2023-10-03,3521.42,Mortgage
218083,2023-02-17,1196.63,Savings
547626,2023-09-18,4533.35,Mortgage
518684,2025-01-23,2030.18,Insurance
962092,2024-09-16,4188.15,Loans
171446,2024-02-21,2032.31,Mortgage
468966,2024-09-04,3860.51,Savings
872222,2025-01-22,1855.96,Loans
585550,2024-01-14,4529.2,Credit Card
776504,2024-10-08,581.07,Mortgage
253257,2023-09-25,1629.5,Mortgage
587751,2024-05-20,2587.74,Insurance
618705,2023-12-10,2546.8,Mortgage
867611,2023-12-09,1214.14,Savings
200313,2023-10-22,2017.4,Mortgage
844131,2023-11-13,4056.88,Mortgage
348412,2024-05-07,125.78,Insurance
328253,2024-09-30,4331.79,Insurance
568661,2023-06-29,4578.18,Loans
599713,2024-01-29,2435.03,Savings
498571,2023-04-23,3508.07,Mortgage
208765,2024-06-26,465.29,Insurance
937391,2025-01-22,690.09,Savings
213315,2023-06-25,988.32,Savings
503643,2023-06-18,3871.23,Credit Card
970515,2024-05-27,2273.41,Loans
250846,2023-07-13,3310.72,Mortgage
300198,2023-04-10,4778.23,Credit Card
959736,2024-12-04,2550.35,Savings
991206,2024-06-25,2474.03,Credit Card
330159,2023-08-14,4769.95,Mortgage
430627,2023-06-04,1998.64,Mortgage
291601,2024-03-15,2318.55,Mortgage
404525,2023-02-07,89.63,Savings
784463,2024-12-18,17.96,Credit Card
489167,2024-07-14,3895.1,Mortgage
666887,2024-03-07,3528.21,Credit Card
348466,2023-06-30,801.97,Loans
704231,2024-06-08,4908.3,Loans
156131,2023-12-08,1183.58,Savings
126284,2024-05-12,4411.0,Credit Card
862173,2023-04-04,3182.29,Mortgage
108590,2024-09-19,2366.21,Savings
235350,2024-04-13,4101.11,Mortgage
406861,2023-02-05,99.76,Loans
476158,2023-04-22,3248.38,Savings
275168,2024-11-03,3151.86,Savings
731474,2023-07-15,1755.55,Credit Card
532261,2024-08-29,2730.82,Savings
761273,2024-09-08,160.69,Insurance
771645,2023-08-09,3488.57,Insurance
162127,2024-07-23,866.76,Credit Card
470415,2024-05-28,4650.02,Insurance
107584,2023-10-08,2699.85,Credit Card
392121,2023-08-02,4403.36,Credit Card
868752,2024-12-29,4661.26,Mortgage
732482,2025-01-27,842.09,Savings
133731,2024-08-02,506.22,Insurance
355522,2023-01-31,2796.95,Credit Card
978482,2023-10-15,915.84,Savings
732631,2024-09-15,2426.28,Credit Card
207639,2024-08-13,3153.04,Loans
289005,2024-10-11,481.8,Savings
527148,2024-07-08,4314.72,Insurance
313017,2024-07-23,1494.36,Savings
415148,2023-05-09,3727.75,Mortgage
724902,2023-11-03,4316.23,Insurance
315778,2024-03-16,1153.38,Loans
330059,2023-05-19,929.6,Credit Card
147459,2023-06-13,3365.88,Savings
435241,2023-10-18,1534.32,Mortgage
255280,2023-02-17,4783.39,Insurance
902296,2024-01-21,4019.59,Insurance
485792,2023-04-12,1644.89,Loans
384231,2025-01-04,728.36,Loans
982547,2024-07-31,813.54,Mortgage
283475,2023-09-10,3236.02,Insurance
445212,2023-03-04,4908.6,Loans
935774,2024-12-23,2513.85,Savings
596816,2024-05-16,4272.29,Loans
516623,2023-09-18,2946.26,Credit Card
264368,2023-05-18,3866.79,Credit Card
722848,2024-06-18,4331.3,Loans
150563,2024-02-11,659.17,Credit Card
950480,2023-09-19,3855.93,Loans
876562,2024-11-22,536.35,Mortgage
364209,2024-12-07,4863.76,Mortgage
278750,2024-04-14,2060.52,Savings
912774,2024-02-10,4929.49,Credit Card
653651,2024-07-14,1812.23,Insurance
594508,2024-03-26,3809.73,Credit Card
246920,2023-11-06,1647.86,Insurance
129374,2024-09-11,1895.19,Loans
573553,2023-09-23,3744.92,Loans
206929,2023-07-24,429.82,Credit Card
887135,2024-10-29,1817.89,Insurance
812922,2024-08-13,1936.19,Mortgage
970236,2023-10-29,3911.41,Mortgage
814668,2024-02-09,2400.29,Loans
393819,2024-12-25,1138.66,Savings
969204,2024-06-11,1045.4,Loans
741068,2024-06-10,3318.75,Mortgage
479078,2024-02-18,1497.34,Loans
418786,2024-06-02,1171.27,Insurance
443900,2024-01-28,1090.92,Savings
994038,2024-02-29,4884.77,Credit Card
545936,2024-04-11,4248.51,Insurance
512942,2023-12-03,498.89,Loans
882961,2023-06-28,966.62,Loans
393282,2024-01-12,1064.13,Mortgage
615796,2024-01-23,1597.86,Savings
701368,2024-04-08,980.58,Savings
895519,2024-12-03,129.37,Credit Card
111832,2023-11-18,4577.04,Insurance
817902,2024-03-16,1107.98,Savings
419670,2023-05-07,3288.21,Savings
793913,2024-03-16,3149.46,Mortgage
409466,2024-03-24,981.56,Loans
650186,2024-06-20,2830.63,Loans
130111,2024-06-07,2628.73,Mortgage
467951,2023-02-21,1136.17,Savings
617079,2023-08-24,2609.35,Insurance
127126,2024-04-04,1601.91,Mortgage
255888,2024-03-21,3451.54,Insurance
628577,2024-05-03,3571.57,Credit Card
860862,2024-02-02,1175.69,Credit Card
328009,2024-04-16,2330.94,Credit Card
715469,2023-11-13,1053.84,Loans
777911,2023-06-02,1074.24,Savings
342197,2023-11-13,4862.59,Mortgage
223296,2024-03-14,4142.39,Mortgage
172816,2024-09-02,2061.79,Mortgage
201213,2023-07-31,4364.59,Credit Card
102390,2024-02-08,3259.01,Savings
633309,2024-03-24,1672.23,Credit Card
151476,2024-11-22,2533.15,Savings
152644,2024-02-12,3085.92,Insurance
522775,2023-08-10,4830.79,Credit Card
745382,2023-03-26,1877.54,Mortgage
566754,2024-06-12,2689.03,Loans
407489,2023-08-24,4152.18,Credit Card
806283,2025-01-03,3254.58,Loans
445382,2024-10-15,4202.46,Credit Card
397081,2024-12-25,4374.75,Savings
645200,2024-08-02,1793.5,Credit Card
448798,2024-02-23,3290.03,Mortgage
274038,2024-05-09,4164.33,Savings
498180,2023-02-28,1369.0,Credit Card
854004,2024-03-14,3654.73,Credit Card
568709,2024-10-02,3330.35,Insurance
462330,2023-07-20,492.34,Mortgage
549477,2023-07-01,3671.81,Savings
576222,2023-03-27,1004.89,Savings
917650,2023-06-29,1134.16,Credit Card
189773,2023-05-16,952.65,Credit Card
741036,2024-08-24,2244.95,Savings
637409,2023-05-29,1119.58,Mortgage
815932,2024-12-21,4043.06,Insurance
162438,2024-04-26,2025.05,Mortgage
745887,2023-10-21,2863.06,Mortgage
645045,2023-05-07,431.93,Savings
831500,2023-03-13,4553.39,Mortgage
804731,2024-08-07,2175.47,Insurance
783470,2023-12-28,4800.81,Insurance
356561,2023-12-10,807.62,Loans
339286,2023-12-13,678.32,Mortgage
404887,2023-06-11,3331.42,Credit Card
160004,2023-10-10,1020.47,Insurance
560270,2023-02-19,977.35,Insurance
942181,2024-08-02,3199.77,Loans
157738,2025-01-12,3229.82,Savings
962237,2024-03-19,852.39,Mortgage
657805,2023-02-28,1498.83,Loans
639949,2024-10-16,3045.13,Savings
739121,2024-03-08,3712.1,Credit Card
436410,2025-01-09,145.76,Insurance
838238,2024-07-28,3149.33,Insurance
759089,2023-03-04,2631.61,Insurance
901199,2024-04-20,2618.09,Credit Card
214716,2023-07-04,3565.74,Credit Card
532992,2024-02-19,1991.85,Mortgage
208765,2024-02-26,1970.34,Mortgage
716673,2024-10-26,3252.46,Insurance
592532,2023-11-24,4424.22,Credit Card
515910,2024-06-14,4193.78,Mortgage
213367,2023-05-10,4660.06,Loans
193743,2023-03-31,1219.72,Credit Card
779889,2023-08-31,3682.76,Loans
676555,2023-08-05,3587.88,Savings
206478,2023-08-19,2731.65,Savings
563246,2023-02-14,863.67,Insurance
668504,2024-06-16,2649.22,Savings
292310,2024-04-16,522.12,Insurance
782232,2024-02-05,4702.56,Loans
633993,2023-06-06,1506.11,Insurance
323480,2023-08-21,1909.31,Credit Card
523362,2023-08-31,496.17,Credit Card
899799,2024-02-20,4746.08,Savings
624976,2023-07-21,471.88,Savings
891976,2023-06-17,3071.97,Credit Card
607661,2024-05-02,1309.88,Savings
519288,2023-06-19,2182.28,Credit Card
113622,2023-02-16,1678.69,Savings
220267,2023-05-18,1083.09,Loans
934869,2023-08-30,3631.21,Credit Card
308347,2023-11-03,4828.48,Savings
119716,2025-01-07,2262.26,Loans
896671,2024-06-27,305.24,Savings
244832,2023-08-07,4975.05,Savings
935171,2023-12-13,1071.66,Savings
843371,2024-04-23,1999.51,Loans
605942,2024-01-03,4175.45,Savings
400604,2024-12-17,1090.76,Loans
773744,2024-03-04,4406.08,Savings
874162,2023-07-27,680.9,Credit Card
130609,2025-01-16,1090.55,Insurance
624915,2024-07-19,2012.73,Mortgage
771432,2024-04-09,3011.87,Savings
199659,2023-03-25,3550.0,Credit Card
188130,2023-05-27,4733.49,Credit Card
580998,2023-12-30,2089.6,Credit Card
932686,2024-09-27,3029.28,Credit Card
486292,2024-02-04,4637.45,Savings
530289,2023-04-10,1636.74,Insurance
754724,2024-04-20,233.57,Insurance
352677,2024-03-21,822.76,Loans
205921,2023-09-02,2540.27,Mortgage
109113,2023-08-22,4772.38,Savings
327367,2024-02-02,1796.41,Loans
522305,2023-06-15,1130.13,Insurance
674549,2023-02-13,2756.66,Insurance
255046,2023-06-14,521.95,Mortgage
395444,2023-04-11,3735.14,Mortgage
232740,2023-03-11,2900.3,Loans
825520,2023-06-27,768.62,Insurance
658660,2023-03-14,693.17,Insurance
722424,2024-01-17,2342.75,Insurance
983081,2023-03-05,800.5,Savings
142459,2023-03-13,1431.19,Loans
255046,2023-02-01,1554.47,Insurance
958984,2024-12-21,4011.7,Mortgage
229195,2023-02-14,4658.92,Insurance
884381,2024-07-04,641.88,Savings
149264,2024-04-18,1652.04,Loans
451276,2023-07-06,686.51,Mortgage
209507,2023-04-26,2520.52,Insurance
217313,2023-05-05,2458.18,Credit Card
534594,2024-03-21,4686.04,Savings
506844,2024-08-23,1607.85,Loans
954847,2024-01-06,2436.99,Insurance
196784,2024-04-09,4192.56,Credit Card
213676,2024-06-10,2306.01,Credit Card
553051,2023-12-26,135.97,Credit Card
860422,2023-08-24,159.87,Credit Card
290510,2023-02-10,2549.74,Insurance
480131,2023-11-11,583.32,Insurance
227983,2023-04-06,1589.62,Credit Card
464493,2024-09-07,4360.32,Insurance
651138,2024-01-17,381.38,Insurance
876562,2023-09-29,3084.51,Loans
526849,2024-07-09,4680.48,Insurance
869604,2024-09-07,935.33,Savings
448429,2023-11-21,3453.34,Credit Card
985227,2024-05-26,1723.52,Mortgage
431575,2023-03-22,4776.85,Loans
104042,2024-09-11,59.56,Loans
243691,2025-01-19,208.71,Savings
905923,2023-12-08,299.7,Loans
767968,2023-03-01,1439.35,Insurance
584495,2024-04-29,4017.51,Credit Card
443150,2023-11-20,3627.33,Mortgage
853076,2023-09-17,823.8,Insurance
337685,2023-10-11,1451.82,Insurance
233315,2023-11-19,1553.16,Loans
185427,2023-09-03,177.97,Mortgage
312362,2023-02-18,3026.94,Credit Card
568709,2024-02-14,1870.29,Savings
727940,2023-07-30,3795.21,Loans
457641,2023-06-17,4797.48,Savings
849591,2024-04-28,4706.5,Insurance
934829,2023-03-13,2069.03,Credit Card
617214,2024-05-13,3486.07,Savings
722946,2024-07-16,2766.93,Mortgage
735617,2023-10-16,2159.56,Insurance
213367,2023-09-03,4615.11,Credit Card
309850,2025-01-06,3169.1,Mortgage
583294,2024-06-08,2569.11,Insurance
539328,2023-06-02,4748.15,Mortgage
732419,2023-08-28,1516.28,Mortgage
698208,2024-12-24,1154.53,Loans
896464,2024-02-21,560.64,Credit Card
835372,2024-07-05,2525.06,Insurance
665264,2024-04-01,4749.14,Mortgage
979318,2023-04-23,4593.79,Savings
418808,2024-12-11,2745.44,Loans
613169,2023-05-21,1451.6,Credit Card
164728,2023-10-23,2769.44,Insurance
669588,2024-11-27,1402.43,Savings
970578,2024-06-15,2152.33,Mortgage
885652,2023-04-24,1002.98,Loans
805652,2023-12-02,1409.38,Insurance
734963,2023-05-02,2690.1,Savings
642492,2024-11-19,3005.77,Savings
139910,2023-07-26,156.87,Mortgage
626495,2023-04-01,1142.41,Credit Card
620676,2024-02-16,1962.58,Credit Card
328451,2023-05-01,3968.75,Savings
489452,2023-10-31,3391.17,Savings
652193,2023-02-10,144.63,Loans
129432,2024-03-21,3519.23,Credit Card
442815,2024-07-14,1636.13,Insurance
352682,2024-09-07,4992.69,Loans
662082,2024-07-06,4172.58,Mortgage
507094,2024-08-11,4871.38,Mortgage
442871,2023-03-08,3765.16,Savings
375112,2024-02-21,1767.62,Mortgage
235273,2024-09-25,3227.91,Loans
883738,2024-01-16,2403.23,Loans
623542,2023-11-27,88.07,Savings
356900,2024-06-26,2696.67,Credit Card
516451,2023-05-19,4675.32,Savings
590766,2023-04-21,313.05,Savings
163094,2025-01-22,3954.28,Savings
185172,2024-08-12,1312.28,Mortgage
773941,2024-04-15,4535.65,Savings
524565,2023-09-01,1201.0,Insurance
872116,2024-01-04,3799.99,Mortgage
469671,2024-07-02,357.4,Insurance
912907,2023-08-12,4886.64,Credit Card
246051,2023-11-26,195.51,Savings
431284,2024-05-08,747.07,Credit Card
687513,2023-10-04,21.96,Loans
962131,2024-11-11,3125.01,Savings
794703,2023-09-09,753.95,Insurance
863974,2023-09-25,2548.84,Mortgage
225393,2023-02-15,3976.47,Mortgage
929232,2023-06-09,199.4,Credit Card
143841,2024-01-08,2505.95,Savings
212460,2024-06-18,361.47,Mortgage
255975,2024-10-04,4763.48,Loans
650318,2023-11-16,4364.9,Savings
690013,2023-11-17,2255.35,Loans
268947,2023-12-02,654.81,Savings
793951,2024-01-05,1463.6,Mortgage
909308,2024-04-27,1942.77,Mortgage
457416,2025-01-05,1048.95,Credit Card
962092,2023-10-03,692.59,Savings
447900,2023-08-22,4275.51,Credit Card
871502,2023-10-12,327.36,Mortgage
349033,2023-05-12,4972.18,Savings
635912,2024-07-21,1036.12,Mortgage
622634,2024-11-17,2817.4,Insurance
443760,2023-10-27,3399.42,Credit Card
951093,2023-02-22,575.23,Savings
780606,2023-09-05,1767.73,Credit Card
354316,2023-10-08,3393.68,Insurance
260142,2024-11-27,3651.67,Loans
783325,2023-09-15,2026.28,Credit Card
335096,2024-06-25,210.49,Savings
296278,2024-11-08,86.19,Mortgage
225408,2023-10-08,4441.73,Mortgage
545863,2023-11-01,3454.94,Credit Card
753957,2023-03-07,4819.8,Savings
442351,2023-11-29,1890.58,Loans
938830,2024-01-12,38.22,Credit Card
647905,2023-08-25,3224.08,Loans
784008,2024-04-12,935.25,Insurance
741254,2024-01-20,2799.4,Loans
168312,2024-02-23,4183.37,Insurance
129021,2024-07-24,3450.81,Mortgage
647113,2024-05-20,1534.17,Loans
392136,2024-07-06,3708.66,Credit Card
409705,2023-02-20,3258.32,Insurance
782232,2024-12-12,364.03,Mortgage
691100,2023-04-21,4628.6,Credit Card
723565,2023-08-25,930.97,Insurance
514589,2023-06-01,567.98,Insurance
845674,2023-10-10,4366.62,Mortgage
187883,2023-09-13,4166.62,Credit Card
364126,2025-01-15,1212.7,Savings
707430,2024-10-15,3314.96,Insurance
415608,2024-12-06,3042.09,Loans
921880,2023-04-28,2250.16,Insurance
510014,2024-10-18,2031.11,Mortgage
151737,2023-10-18,1425.53,Insurance
180243,2023-10-27,4657.37,Loans
790932,2024-09-24,314.81,Credit Card
716637,2023-04-25,1820.23,Credit Card
759627,2024-06-09,4485.04,Mortgage
395218,2024-10-10,130.14,Mortgage
722879,2024-06-29,3540.51,Savings
891649,2023-09-08,2779.14,Insurance
487459,2024-04-26,4528.66,Mortgage
699305,2023-06-02,3838.17,Mortgage
274761,2025-01-23,3623.29,Loans
181610,2025-01-03,4344.18,Insurance
211125,2024-01-22,3556.17,Insurance
899252,2024-12-15,4618.6,Loans
274162,2024-01-13,1826.06,Mortgage
551451,2024-03-22,2662.18,Credit Card
629128,2023-06-26,3386.71,Insurance
667331,2025-01-07,1578.7,Savings
287991,2024-07-03,2102.42,Mortgage
672261,2024-02-12,1250.18,Credit Card
158247,2024-04-24,835.36,Mortgage
360746,2024-11-04,636.89,Insurance
110232,2024-04-11,3293.76,Insurance
106031,2024-03-07,532.58,Savings
836740,2023-11-24,482.54,Credit Card
659806,2023-03-08,3286.9,Insurance
965944,2023-03-22,4414.17,Insurance
438457,2024-12-22,3090.4,Mortgage
352811,2024-07-17,286.81,Savings
219602,2023-03-27,3205.05,Loans
550981,2024-04-15,1920.9,Savings
407254,2023-11-14,3732.22,Credit Card
656822,2024-05-08,2203.55,Insurance
975796,2023-05-16,802.08,Savings
400765,2023-02-19,1672.67,Credit Card
469855,2024-11-05,1325.69,Insurance
987628,2024-04-18,516.13,Credit Card
635367,2023-09-06,1167.24,Credit Card
515994,2023-07-25,513.59,Savings
689433,2024-03-30,3314.06,Savings
908601,2023-10-29,3903.12,Insurance
647270,2024-01-21,3041.01,Loans
801156,2023-10-16,1723.67,Mortgage
794240,2024-12-04,3479.37,Savings
933084,2023-11-09,2545.04,Credit Card
856485,2023-12-02,2516.24,Loans
474241,2024-08-16,4479.32,Savings
315720,2023-03-30,2710.28,Mortgage
839299,2024-04-22,2962.44,Insurance
645200,2024-02-06,1558.72,Credit Card
644655,2023-04-06,592.27,Loans
435312,2023-10-25,1187.8,Credit Card
920765,2024-04-16,110.59,Savings
516303,2024-07-08,3465.67,Mortgage
832786,2023-10-29,2119.9,Credit Card
296677,2023-06-01,3084.89,Loans
392926,2024-06-19,1638.23,Credit Card
778991,2023-02-25,2207.07,Loans
768648,2023-08-25,301.08,Savings
343287,2023-02-09,4767.99,Insurance
942181,2023-06-13,2600.79,Credit Card
235742,2024-01-28,2357.43,Loans
715538,2024-10-17,1645.65,Savings
441231,2023-07-09,218.16,Mortgage
132191,2023-11-17,4288.86,Insurance
974727,2023-12-26,323.14,Loans
684412,2023-08-13,1228.11,Savings
900866,2024-06-25,2207.0,Insurance
162006,2023-06-17,4232.94,Insurance
610108,2023-12-12,2818.19,Insurance
775664,2023-05-09,1000.4,Savings
700139,2024-08-24,3772.22,Credit Card
275138,2023-05-11,656.27,Credit Card
356836,2023-10-10,2008.54,Savings
953535,2024-08-08,3397.36,Loans
833048,2024-07-29,2078.82,Savings
452141,2023-07-16,942.23,Insurance
476901,2024-12-19,4977.44,Mortgage
650307,2024-02-17,4330.16,Loans
674513,2023-03-10,2710.03,Loans
139655,2024-09-02,4065.55,Credit Card
308347,2023-07-31,1486.44,Credit Card
171446,2023-10-29,2609.64,Credit Card
818874,2024-08-28,2359.05,Mortgage
747217,2025-01-15,425.34,Savings
654312,2023-07-29,1615.54,Credit Card
269205,2024-07-14,1895.32,Mortgage
388725,2024-12-07,916.83,Mortgage
927159,2024-09-12,3286.72,Mortgage
941415,2023-03-19,2192.89,Mortgage
924145,2023-10-03,4995.47,Credit Card
714999,2024-08-28,2106.94,Insurance
477238,2023-05-05,2568.34,Savings
625489,2023-02-24,2421.67,Insurance
958789,2023-11-22,1099.35,Savings
914121,2023-09-11,4843.33,Loans
987953,2023-05-30,4566.14,Insurance
472349,2024-02-17,465.54,Loans
115290,2023-11-17,3355.97,Loans
489965,2024-01-04,4049.38,Savings
590710,2023-07-15,54.13,Savings
876100,2024-01-31,205.68,Insurance
902466,2024-12-22,1256.08,Credit Card
523779,2024-07-21,483.2,Loans
568709,2023-10-04,425.34,Insurance
696517,2024-04-01,1117.06,Mortgage
380210,2023-04-23,805.89,Loans
118920,2024-03-02,3113.14,Mortgage
546831,2023-02-01,474.26,Savings
646271,2024-04-02,3462.58,Mortgage
588766,2023-04-09,1807.14,Insurance
397987,2023-11-06,454.97,Loans
866805,2023-12-06,3204.38,Savings
525622,2024-10-11,1565.23,Credit Card
586774,2024-01-07,3948.03,Mortgage
515910,2023-10-11,1430.41,Insurance
140393,2024-11-18,3237.17,Loans
559822,2023-11-30,4667.82,Mortgage
137502,2023-02-09,4174.36,Insurance
215631,2023-04-25,161.17,Savings
373913,2024-12-18,3009.67,Credit Card
464947,2023-11-22,2556.28,Credit Card
853550,2023-06-20,764.97,Insurance
659246,2024-09-04,4907.3,Savings
268922,2024-07-10,4142.67,Loans
276173,2024-08-19,3759.65,Loans
142459,2024-07-27,2501.55,Mortgage
712607,2025-01-06,3076.81,Mortgage
445453,2024-06-24,4169.13,Insurance
175115,2024-06-22,2944.36,Savings
637785,2023-03-01,2017.53,Credit Card
840224,2024-05-24,4601.62,Credit Card
816500,2023-09-21,1470.45,Mortgage
682278,2023-10-15,86.89,Savings
961540,2024-11-24,3949.85,Savings
349484,2024-01-08,4996.39,Insurance
288404,2024-12-22,1087.13,Insurance
696567,2024-01-13,238.38,Insurance
981224,2023-07-06,2716.09,Loans
109590,2023-10-30,3600.56,Credit Card
814321,2024-09-30,1232.06,Mortgage
976967,2024-10-04,4219.69,Loans
433912,2023-06-01,3168.26,Savings
218517,2023-09-30,2340.04,Insurance
333546,2024-07-12,3323.21,Insurance
780332,2024-05-10,2040.12,Mortgage
671546,2024-08-20,2880.46,Insurance
243293,2024-03-06,4847.34,Insurance
387357,2025-01-13,2653.48,Savings
412749,2023-07-27,1003.7,Credit Card
151737,2023-08-26,4278.55,Mortgage
447900,2023-11-12,3361.11,Insurance
145290,2023-12-14,4009.72,Savings
786960,2023-05-22,729.26,Credit Card
439078,2023-03-22,1841.95,Savings
882597,2023-03-04,496.12,Insurance
521129,2023-05-05,4877.97,Credit Card
810900,2023-09-21,4131.71,Credit Card
696498,2023-07-31,3316.03,Loans
820754,2023-03-13,2552.68,Credit Card
416354,2024-08-28,2256.75,Mortgage
707104,2023-07-10,743.07,Loans
109061,2025-01-23,1670.72,Credit Card
163145,2024-07-08,2265.54,Loans
958712,2023-02-12,3499.56,Savings
953723,2023-05-17,2700.1,Mortgage
827832,2024-09-17,3196.4,Credit Card
543663,2024-09-25,3329.43,Credit Card
967571,2024-04-30,4668.9,Insurance
104322,2024-04-25,2169.66,Insurance
961258,2024-07-14,3794.12,Credit Card
732482,2024-12-23,3265.68,Insurance
436183,2024-01-07,60.42,Loans
215987,2024-01-23,1846.23,Savings
186596,2023-11-09,2641.11,Loans
941000,2024-06-30,54.14,Savings
680783,2023-11-29,377.34,Credit Card
849015,2024-11-21,1011.87,Mortgage
714400,2024-08-18,4047.7,Loans
624061,2023-08-12,289.8,Loans
248096,2024-02-24,4184.84,Insurance
708366,2024-06-16,4850.53,Insurance
891325,2024-09-26,441.44,Loans
257708,2024-04-14,4598.57,Loans
523886,2023-07-10,1677.4,Loans
178266,2024-11-24,1462.4,Credit Card
747393,2025-01-15,1513.69,Credit Card
276179,2025-01-06,119.6,Insurance
564681,2023-07-02,136.18,Insurance
985943,2024-04-29,938.26,Mortgage
475363,2023-11-04,1285.9,Insurance
427247,2023-03-27,3063.25,Insurance
360230,2023-05-30,3585.83,Savings
539034,2023-02-02,2943.16,Credit Card
501013,2024-10-29,3446.45,Credit Card
648249,2023-07-10,1478.73,Insurance
621877,2024-06-15,1219.1,Mortgage
493810,2024-02-01,538.44,Savings
789764,2024-01-24,142.8,Credit Card
568948,2023-11-22,3273.05,Mortgage
276683,2024-06-24,1539.86,Mortgage
617381,2024-08-26,810.77,Savings
116269,2024-08-27,1234.37,Savings
672904,2024-08-19,3945.75,Credit Card
223619,2023-09-15,321.44,Insurance
777012,2023-04-25,1652.5,Credit Card
467951,2024-06-24,4902.46,Loans
967121,2024-02-01,1715.81,Credit Card
846896,2024-03-25,2686.16,Mortgage
811083,2023-11-29,2595.21,Credit Card
372187,2024-02-14,962.69,Insurance
995075,2024-05-13,2113.73,Insurance
946007,2023-09-17,3242.26,Mortgage
443900,2024-01-23,4212.95,Insurance
860623,2023-02-10,3314.14,Savings
710323,2024-06-20,4689.54,Loans
800129,2023-12-21,456.7,Loans
943539,2024-01-23,2434.01,Loans
112297,2024-02-14,955.54,Loans
794596,2023-10-03,2664.41,Savings
107687,2024-11-14,323.35,Mortgage
116199,2024-12-13,3194.71,Savings
999563,2023-03-20,4909.43,Insurance
933506,2024-06-02,2542.58,Mortgage
192170,2024-03-26,380.16,Mortgage
959178,2023-06-03,3850.57,Insurance
783000,2023-05-12,4430.6,Insurance
318485,2025-01-26,2084.64,Insurance
501222,2024-02-03,1368.65,Savings
229090,2024-05-15,124.2,Loans
127642,2023-02-13,4767.56,Savings
737607,2023-07-24,4367.73,Insurance
993727,2024-10-20,502.47,Loans
498460,2023-11-05,4779.48,Mortgage
183141,2023-05-21,1723.55,Insurance
292560,2023-09-24,1466.38,Mortgage
672278,2024-10-21,1583.01,Credit Card
338295,2023-02-02,1546.61,Credit Card
933930,2023-07-28,4546.6,Insurance
638726,2024-03-14,3877.19,Insurance
749776,2024-01-19,2094.11,Mortgage
631478,2023-02-15,1671.04,Savings
891741,2025-01-24,1638.88,Savings
306957,2023-07-22,3155.05,Savings
904871,2023-02-17,880.96,Loans
378245,2023-02-09,1431.33,Mortgage
407882,2024-06-10,1810.55,Mortgage
469243,2024-06-01,4800.63,Savings
743462,2023-08-18,1389.27,Savings
757550,2023-05-23,3669.89,Insurance
977472,2023-03-23,2183.57,Insurance
902995,2024-09-21,720.31,Loans
645045,2025-01-15,4472.76,Loans
762816,2024-03-26,4354.42,Loans
409554,2023-06-17,4860.35,Mortgage
