customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Segment,RFM_Score
534990,448,6,15718.589999999998,1,1,1,111,3
535202,12,17,32869.64,4,4,4,444,12
535355,11,8,18462.93,4,1,1,411,6
535359,2,8,11937.07,4,1,1,411,6
535476,131,5,13862.27,1,1,1,111,3
535739,37,12,35139.64,3,3,4,334,10
535861,34,13,32422.11,3,4,4,344,11
536128,55,14,30871.09,2,4,3,243,9
536147,61,14,37493.909999999996,2,4,4,244,10
536378,34,14,36846.17,3,4,4,344,11
536610,102,12,32145.74,2,3,4,234,9
536895,81,16,44716.78,2,4,4,244,10
537008,36,7,16620.64,3,1,1,311,5
537112,63,13,30332.7,2,4,3,243,9
537178,212,8,17968.3,1,1,1,111,3
537182,4,8,16981.98,4,1,1,411,6
537227,28,10,21003.87,3,2,2,322,7
537392,10,10,25774.61,4,2,3,423,9
537427,27,8,20481.46,3,1,2,312,6
537544,182,7,13581.44,1,1,1,111,3
537645,136,8,19215.22,1,1,2,112,4
537863,33,12,33428.82,3,3,4,334,10
537959,13,9,23410.18,4,2,2,422,8
538163,188,8,18174.62,1,1,1,111,3
538232,29,10,26336.01,3,2,3,323,8
538246,172,5,15680.02,1,1,1,111,3
538338,65,8,20670.629999999997,2,1,2,212,5
538354,92,11,20898.399999999998,2,3,2,232,7
538397,137,9,22040.3,1,2,2,122,5
538487,46,12,25327.59,3,3,3,333,9
538520,53,17,35104.08,2,4,4,244,10
538602,72,10,30678.0,2,2,3,223,7
538898,159,7,14464.92,1,1,1,111,3
538940,52,12,33748.86,2,3,4,234,9
538995,89,10,30164.02,2,2,3,223,7
539018,256,10,21795.54,1,2,2,122,5
539034,71,12,24512.74,2,3,3,233,8
539040,54,9,22459.3,2,2,2,222,6
539177,67,11,28245.15,2,3,3,233,8
539180,104,10,17930.67,1,2,1,121,4
539204,146,10,24418.0,1,2,3,123,6
539328,173,8,22770.61,1,1,2,112,4
539384,658,3,5086.84,1,1,1,111,3
539419,120,11,29284.95,1,3,3,133,7
539422,129,9,23029.37,1,2,2,122,5
539635,184,11,28237.82,1,3,3,133,7
539673,4,14,38374.2,4,4,4,444,12
539711,94,8,17127.45,2,1,1,211,4
539750,18,13,36344.52,4,4,4,444,12
539790,14,13,34431.75,4,4,4,444,12
539851,262,11,24035.22,1,3,2,132,6
539906,119,9,27392.78,1,2,3,123,6
540172,14,12,36807.700000000004,4,3,4,434,11
540252,20,13,30745.41,4,4,3,443,11
540288,153,7,18761.89,1,1,2,112,4
540552,22,14,36300.47,4,4,4,444,12
540636,9,10,19326.88,4,2,2,422,8
540665,30,10,18605.91,3,2,2,322,7
540786,117,14,38139.44,1,4,4,144,9
540800,172,14,32470.359999999997,1,4,4,144,9
540809,53,9,26915.85,2,2,3,223,7
541059,53,10,17638.28,2,2,1,221,5
541217,22,9,26026.96,4,2,3,423,9
541458,10,8,18198.59,4,1,1,411,6
541800,7,9,27397.809999999998,4,2,3,423,9
541801,212,8,16169.86,1,1,1,111,3
541819,127,3,10365.55,1,1,1,111,3
541876,77,11,29829.219999999998,2,3,3,233,8
542162,30,8,19872.97,3,1,2,312,6
542192,76,11,20885.38,2,3,2,232,7
542289,20,10,25050.29,4,2,3,423,9
542374,144,8,16698.29,1,1,1,111,3
542408,101,9,16974.16,2,2,1,221,5
542423,80,7,19258.51,2,1,2,212,5
542486,6,5,14405.06,4,1,1,411,6
542596,50,10,29044.01,3,2,3,323,8
542656,7,11,35328.7,4,3,4,434,11
542667,75,7,19370.010000000002,2,1,2,212,5
542706,13,10,32956.43,4,2,4,424,10
542818,245,4,9459.29,1,1,1,111,3
542924,69,10,19790.829999999998,2,2,2,222,6
542932,6,10,16874.74,4,2,1,421,7
543082,45,8,15948.82,3,1,1,311,5
543200,30,7,19831.58,3,1,2,312,6
543280,40,9,19708.91,3,2,2,322,7
543416,12,12,26257.7,4,3,3,433,10
543541,67,7,19397.27,2,1,2,212,5
543663,71,16,47288.67,2,4,4,244,10
543666,113,10,27322.0,1,2,3,123,6
543849,45,9,21302.57,3,2,2,322,7
544143,86,11,21631.21,2,3,2,232,7
544152,92,14,43001.82,2,4,4,244,10
544299,193,13,35975.87,1,4,4,144,9
544515,40,13,33689.53,3,4,4,344,11
544658,27,10,30565.920000000002,3,2,3,323,8
544790,61,10,20717.22,2,2,2,222,6
544820,39,9,21599.85,3,2,2,322,7
544868,50,5,12126.869999999999,3,1,1,311,5
544912,9,13,35235.92,4,4,4,444,12
545161,22,6,12435.480000000001,4,1,1,411,6
545205,116,14,34097.9,1,4,4,144,9
545208,53,20,46568.23,2,4,4,244,10
545239,115,8,20421.05,1,1,2,112,4
545258,148,7,8550.71,1,1,1,111,3
545464,312,7,16049.19,1,1,1,111,3
545501,15,10,29592.7,4,2,3,423,9
545614,147,12,22108.41,1,3,2,132,6
545833,135,11,26151.94,1,3,3,133,7
545863,168,8,21276.57,1,1,2,112,4
545936,65,13,38363.03,2,4,4,244,10
546152,138,9,25855.61,1,2,3,123,6
546240,50,9,24721.89,3,2,3,323,8
546359,164,13,38691.71,1,4,4,144,9
546418,37,9,24184.45,3,2,2,322,7
546452,11,8,20281.38,4,1,2,412,7
546580,7,14,33659.9,4,4,4,444,12
546674,78,8,15078.49,2,1,1,211,4
546719,63,11,33750.17,2,3,4,234,9
546729,49,12,30170.78,3,3,3,333,9
546740,4,14,42060.54,4,4,4,444,12
546753,46,8,22425.170000000002,3,1,2,312,6
546831,127,14,28223.39,1,4,3,143,8
547144,57,10,29633.85,2,2,3,223,7
547340,152,10,23015.07,1,2,2,122,5
547370,115,9,23872.06,1,2,2,122,5
547436,14,13,25742.47,4,4,3,443,11
547437,128,4,9285.62,1,1,1,111,3
547448,9,10,24407.69,4,2,3,423,9
547626,182,12,25925.04,1,3,3,133,7
547639,70,11,34417.81,2,3,4,234,9
547862,14,13,26841.41,4,4,3,443,11
547881,4,8,22949.24,4,1,2,412,7
548096,60,6,15061.93,2,1,1,211,4
548136,20,14,33800.95,4,4,4,444,12
548161,166,7,20999.46,1,1,2,112,4
548310,55,12,23199.59,2,3,2,232,7
548465,14,10,16639.34,4,2,1,421,7
548568,204,5,10743.490000000002,1,1,1,111,3
548645,84,11,28190.670000000002,2,3,3,233,8
548753,139,6,17259.48,1,1,1,111,3
548882,30,9,23133.12,3,2,2,322,7
549393,15,11,25255.71,4,3,3,433,10
549477,34,11,27655.690000000002,3,3,3,333,9
549521,35,7,22856.44,3,1,2,312,6
549539,141,5,12478.96,1,1,1,111,3
549617,93,12,32055.34,2,3,4,234,9
549888,164,7,15880.58,1,1,1,111,3
549909,128,12,39636.0,1,3,4,134,8
550014,128,7,23921.97,1,1,2,112,4
550074,59,10,30092.43,2,2,3,223,7
550134,155,8,16117.11,1,1,1,111,3
550143,77,9,25525.08,2,2,3,223,7
550177,53,13,27687.28,2,4,3,243,9
550194,64,5,7968.79,2,1,1,211,4
550470,148,6,9388.11,1,1,1,111,3
550523,84,10,16743.98,2,2,1,221,5
550746,35,11,28741.940000000002,3,3,3,333,9
550803,20,13,28359.54,4,4,3,443,11
550817,75,12,29435.079999999998,2,3,3,233,8
550981,63,12,34280.15,2,3,4,234,9
550984,57,13,32474.84,2,4,4,244,10
550994,58,13,25076.08,2,4,3,243,9
551018,125,14,38965.01,1,4,4,144,9
551029,99,5,14863.33,2,1,1,211,4
551059,87,10,17114.54,2,2,1,221,5
551112,14,13,31411.02,4,4,4,444,12
551129,93,6,14451.17,2,1,1,211,4
551211,58,11,36093.68,2,3,4,234,9
551262,233,14,24899.850000000002,1,4,3,143,8
551361,102,13,28772.36,2,4,3,243,9
551450,130,13,33130.51,1,4,4,144,9
551451,29,10,28308.239999999998,3,2,3,323,8
551480,24,9,18610.59,3,2,2,322,7
551583,82,13,40411.020000000004,2,4,4,244,10
551725,28,8,20344.05,3,1,2,312,6
551787,42,10,19574.34,3,2,2,322,7
551794,319,5,14165.4,1,1,1,111,3
551894,169,6,18720.81,1,1,2,112,4
552128,65,9,18079.4,2,2,1,221,5
552203,3,8,21431.89,4,1,2,412,7
552343,55,12,28311.32,2,3,3,233,8
552357,3,10,21631.7,4,2,2,422,8
552366,93,9,21882.57,2,2,2,222,6
552398,113,8,20778.77,1,1,2,112,4
552405,362,9,29024.969999999998,1,2,3,123,6
552580,211,6,22274.34,1,1,2,112,4
552647,50,8,21387.98,3,1,2,312,6
552657,126,10,18844.18,1,2,2,122,5
552838,133,12,31526.940000000002,1,3,4,134,8
552986,129,12,28706.489999999998,1,3,3,133,7
553030,2,10,24019.260000000002,4,2,2,422,8
553051,6,6,19042.629999999997,4,1,2,412,7
553201,150,9,19841.03,1,2,2,122,5
553233,33,7,21469.53,3,1,2,312,6
553285,129,6,15238.98,1,1,1,111,3
553291,69,15,39246.77,2,4,4,244,10
553346,6,11,30813.940000000002,4,3,3,433,10
553394,17,11,32107.46,4,3,4,434,11
553534,348,5,12517.53,1,1,1,111,3
553549,31,10,22689.99,3,2,2,322,7
553897,8,11,23636.28,4,3,2,432,9
554101,34,12,26734.92,3,3,3,333,9
554154,211,7,20484.5,1,1,2,112,4
554270,102,5,13508.26,2,1,1,211,4
554279,152,9,27488.32,1,2,3,123,6
554368,53,11,32909.26,2,3,4,234,9
554482,211,6,13416.18,1,1,1,111,3
554793,189,9,28452.0,1,2,3,123,6
554861,60,5,8851.01,2,1,1,211,4
554895,174,11,18432.42,1,3,1,131,5
555036,91,9,26817.11,2,2,3,223,7
555040,42,10,25440.05,3,2,3,323,8
555183,50,8,22274.05,3,1,2,312,6
555226,159,10,29031.72,1,2,3,123,6
555452,12,12,21608.42,4,3,2,432,9
555561,55,12,33712.59,2,3,4,234,9
555589,71,11,19019.29,2,3,2,232,7
556011,15,14,26460.6,4,4,3,443,11
556079,182,12,35758.049999999996,1,3,4,134,8
556090,13,12,18946.74,4,3,2,432,9
556518,122,9,23548.95,1,2,2,122,5
556749,9,9,25296.55,4,2,3,423,9
556869,54,12,32121.59,2,3,4,234,9
557009,36,6,18854.4,3,1,2,312,6
557218,59,7,9421.2,2,1,1,211,4
557223,171,5,18507.13,1,1,2,112,4
557255,36,13,33856.64,3,4,4,344,11
557273,54,7,18794.76,2,1,2,212,5
557488,68,12,35729.17,2,3,4,234,9
557519,25,10,29657.17,3,2,3,323,8
557529,122,13,35744.17,1,4,4,144,9
557791,10,12,30203.980000000003,4,3,3,433,10
557827,62,5,15732.279999999999,2,1,1,211,4
557844,135,14,31305.63,1,4,4,144,9
558037,201,13,27387.690000000002,1,4,3,143,8
558126,51,9,24561.34,3,2,3,323,8
558139,110,7,8087.0599999999995,1,1,1,111,3
558428,218,6,15700.23,1,1,1,111,3
558469,48,10,30850.53,3,2,3,323,8
558501,2,16,42048.17,4,4,4,444,12
558574,72,12,32232.18,2,3,4,234,9
558596,15,14,33298.8,4,4,4,444,12
558829,99,13,37541.22,2,4,4,244,10
558944,19,9,22727.75,4,2,2,422,8
558945,46,7,16887.77,3,1,1,311,5
559071,46,14,22895.120000000003,3,4,2,342,9
559134,131,9,21538.24,1,2,2,122,5
559480,8,12,36131.84,4,3,4,434,11
559603,13,15,42735.13,4,4,4,444,12
559748,65,12,39025.69,2,3,4,234,9
559822,157,12,32064.02,1,3,4,134,8
559854,132,4,5198.92,1,1,1,111,3
559894,42,7,15742.1,3,1,1,311,5
559989,157,11,31989.12,1,3,4,134,8
560175,39,9,25024.940000000002,3,2,3,323,8
560270,49,9,17713.22,3,2,1,321,6
560282,96,7,17783.57,2,1,1,211,4
560401,13,17,47852.26,4,4,4,444,12
560519,26,8,23964.4,3,1,2,312,6
560568,11,12,25717.14,4,3,3,433,10
560633,84,8,11454.77,2,1,1,211,4
560644,170,11,23713.72,1,3,2,132,6
560840,30,11,21720.81,3,3,2,332,8
560849,67,11,29166.0,2,3,3,233,8
560934,51,7,27179.9,3,1,3,313,7
561125,96,8,29201.14,2,1,3,213,6
561179,36,10,27040.63,3,2,3,323,8
561621,61,6,14553.3,2,1,1,211,4
561628,18,7,15193.67,4,1,1,411,6
561644,4,10,30066.81,4,2,3,423,9
561671,39,14,36617.56,3,4,4,344,11
561720,4,14,37037.07,4,4,4,444,12
561728,45,7,11431.11,3,1,1,311,5
561753,1,12,32193.19,4,3,4,434,11
561801,54,12,31831.34,2,3,4,234,9
561958,4,13,33379.92,4,4,4,444,12
561982,57,8,31441.53,2,1,4,214,7
562059,189,8,26451.41,1,1,3,113,5
562069,25,12,28320.54,3,3,3,333,9
562284,25,12,37390.46,3,3,4,334,10
562577,24,10,22520.18,3,2,2,322,7
562592,104,6,15376.6,1,1,1,111,3
562661,119,10,25544.96,1,2,3,123,6
562692,33,13,27175.68,3,4,3,343,10
562976,11,4,8091.2,4,1,1,411,6
562991,9,19,44044.45,4,4,4,444,12
563107,3,7,20743.86,4,1,2,412,7
563240,27,10,19329.01,3,2,2,322,7
563246,81,7,11325.55,2,1,1,211,4
563391,16,9,23914.16,4,2,2,422,8
563413,178,10,23429.34,1,2,2,122,5
563457,125,5,5248.36,1,1,1,111,3
563622,352,6,19184.21,1,1,2,112,4
563648,6,10,33392.18,4,2,4,424,10
563675,13,10,24448.21,4,2,3,423,9
563797,121,11,29409.54,1,3,3,133,7
563856,122,8,11796.48,1,1,1,111,3
563953,131,16,38148.65,1,4,4,144,9
564196,98,7,21084.47,2,1,2,212,5
564262,2,10,22637.02,4,2,2,422,8
564281,132,8,22469.63,1,1,2,112,4
564337,46,14,27970.12,3,4,3,343,10
564460,20,12,37482.35,4,3,4,434,11
564501,36,6,14764.17,3,1,1,311,5
564535,45,6,14924.460000000001,3,1,1,311,5
564681,191,7,14579.01,1,1,1,111,3
564744,30,12,22410.37,3,3,2,332,8
565393,153,11,30162.72,1,3,3,133,7
565423,127,11,30065.6,1,3,3,133,7
565437,12,6,18328.97,4,1,1,411,6
565459,87,6,10313.1,2,1,1,211,4
565497,26,12,23843.27,3,3,2,332,8
565549,15,7,18552.16,4,1,2,412,7
565579,161,10,21136.170000000002,1,2,2,122,5
565582,3,5,10213.599999999999,4,1,1,411,6
565589,23,16,38604.36,3,4,4,344,11
565591,361,7,14823.18,1,1,1,111,3
565683,247,8,12159.22,1,1,1,111,3
565713,62,10,27792.45,2,2,3,223,7
565754,1,12,33180.15,4,3,4,434,11
565755,37,10,24740.239999999998,3,2,3,323,8
565865,50,8,19521.13,3,1,2,312,6
566014,53,13,39374.24,2,4,4,244,10
566038,179,4,17537.93,1,1,1,111,3
566287,15,13,34207.74,4,4,4,444,12
566509,11,13,33280.37,4,4,4,444,12
566518,25,14,43074.15,3,4,4,344,11
566538,53,9,23302.33,2,2,2,222,6
566578,154,10,26043.46,1,2,3,123,6
566618,91,4,6668.049999999999,2,1,1,211,4
566694,139,6,16442.61,1,1,1,111,3
566736,78,8,12208.91,2,1,1,211,4
566754,49,15,32631.92,3,4,4,344,11
566824,275,5,12478.47,1,1,1,111,3
567263,7,11,28163.17,4,3,3,433,10
567285,1,6,19010.61,4,1,2,412,7
567732,22,6,11468.01,4,1,1,411,6
567773,101,10,20317.129999999997,2,2,2,222,6
567777,44,13,31122.59,3,4,4,344,11
567867,50,7,21452.34,3,1,2,312,6
567878,16,7,11424.49,4,1,1,411,6
567898,93,14,25519.15,2,4,3,243,9
567963,23,14,41865.24,3,4,4,344,11
568067,45,11,27672.52,3,3,3,333,9
568094,17,8,18228.66,4,1,1,411,6
568106,38,15,42334.01,3,4,4,344,11
568150,21,13,31314.54,4,4,4,444,12
568234,10,7,22242.75,4,1,2,412,7
568276,41,10,29818.56,3,2,3,323,8
568440,32,13,33688.88,3,4,4,344,11
568449,70,10,19562.71,2,2,2,222,6
568515,288,7,9541.47,1,1,1,111,3
568551,67,13,41575.18,2,4,4,244,10
568583,123,9,26968.89,1,2,3,123,6
568625,43,9,23557.55,3,2,2,322,7
568661,40,9,25507.41,3,2,3,323,8
568701,37,12,37023.69,3,3,4,334,10
568709,59,12,31205.649999999998,2,3,4,234,9
568744,5,13,24192.78,4,4,2,442,10
568800,6,9,17452.0,4,2,1,421,7
568811,91,10,18764.8,2,2,2,222,6
568827,159,7,22442.81,1,1,2,112,4
568844,155,12,21347.43,1,3,2,132,6
568948,113,9,19454.46,1,2,2,122,5
569091,56,9,24853.079999999998,2,2,3,223,7
569478,17,7,11089.449999999999,4,1,1,411,6
569596,25,13,30087.809999999998,3,4,3,343,10
569681,2,9,25555.92,4,2,3,423,9
569935,187,7,20072.61,1,1,2,112,4
570009,27,13,32792.700000000004,3,4,4,344,11
570023,127,7,14969.240000000002,1,1,1,111,3
570227,248,8,23363.65,1,1,2,112,4
570264,7,11,24984.44,4,3,3,433,10
570327,232,11,25284.079999999998,1,3,3,133,7
570448,80,15,41914.33,2,4,4,244,10
570811,27,11,27247.16,3,3,3,333,9
570893,56,15,39017.25,2,4,4,244,10
571071,109,13,45102.56,1,4,4,144,9
571305,116,10,32732.31,1,2,4,124,7
571313,74,10,26360.77,2,2,3,223,7
571407,270,5,13632.92,1,1,1,111,3
571468,37,18,43566.19,3,4,4,344,11
571550,24,13,28470.38,3,4,3,343,10
571675,143,8,24437.35,1,1,3,113,5
571747,60,12,29215.88,2,3,3,233,8
572366,20,12,27590.46,4,3,3,433,10
572463,53,10,17495.89,2,2,1,221,5
572514,30,10,26476.03,3,2,3,323,8
572663,127,9,17274.63,1,2,1,121,4
572686,56,11,33057.15,2,3,4,234,9
572687,46,18,52188.95,3,4,4,344,11
572837,61,11,28758.47,2,3,3,233,8
572872,181,9,22219.54,1,2,2,122,5
573171,269,9,27803.989999999998,1,2,3,123,6
573432,87,10,20028.04,2,2,2,222,6
573454,49,5,9885.4,3,1,1,311,5
573553,162,10,23822.15,1,2,2,122,5
573726,11,9,25342.75,4,2,3,423,9
573759,36,15,37858.74,3,4,4,344,11
573782,107,3,7390.179999999999,1,1,1,111,3
573809,33,10,28931.78,3,2,3,323,8
573838,233,6,11022.31,1,1,1,111,3
573900,51,10,25404.91,3,2,3,323,8
573902,27,8,22228.65,3,1,2,312,6
573954,11,14,32227.14,4,4,4,444,12
573987,53,8,19981.41,2,1,2,212,5
574031,112,12,42695.96,1,3,4,134,8
574103,61,8,22071.57,2,1,2,212,5
574117,29,10,15425.14,3,2,1,321,6
574309,3,6,21469.739999999998,4,1,2,412,7
574431,29,10,22711.12,3,2,2,322,7
574873,36,10,20342.39,3,2,2,322,7
574874,20,14,39911.37,4,4,4,444,12
574982,194,13,31356.15,1,4,4,144,9
575295,135,7,16862.4,1,1,1,111,3
575331,205,11,27089.46,1,3,3,133,7
575332,100,5,14154.45,2,1,1,211,4
575384,9,14,38658.04,4,4,4,444,12
575394,6,11,20846.89,4,3,2,432,9
575760,140,8,18186.58,1,1,1,111,3
575800,25,11,31067.84,3,3,4,334,10
575864,17,15,38678.54,4,4,4,444,12
575896,41,12,24481.11,3,3,3,333,9
576057,61,8,23078.08,2,1,2,212,5
576084,102,8,26218.56,2,1,3,213,6
576124,59,7,14678.34,2,1,1,211,4
576207,1,11,29979.16,4,3,3,433,10
576222,62,14,29606.96,2,4,3,243,9
576359,12,14,44166.24,4,4,4,444,12
576394,17,10,27305.010000000002,4,2,3,423,9
576472,41,6,20962.77,3,1,2,312,6
576494,17,10,23917.18,4,2,2,422,8
576697,246,6,21116.0,1,1,2,112,4
576794,10,12,39329.65,4,3,4,434,11
576832,114,12,30113.280000000002,1,3,3,133,7
576834,13,6,14540.24,4,1,1,411,6
576963,6,9,18841.09,4,2,2,422,8
576972,14,9,19877.7,4,2,2,422,8
576976,193,10,24979.35,1,2,3,123,6
577038,47,9,14759.32,3,2,1,321,6
577154,23,14,28600.989999999998,3,4,3,343,10
577407,33,10,27206.28,3,2,3,323,8
577453,120,9,23706.42,1,2,2,122,5
577463,7,5,15336.41,4,1,1,411,6
577492,155,9,29356.050000000003,1,2,3,123,6
577501,2,10,18296.7,4,2,1,421,7
577533,29,14,46925.28,3,4,4,344,11
577567,17,11,26493.47,4,3,3,433,10
577569,27,6,10719.39,3,1,1,311,5
577597,39,15,29413.89,3,4,3,343,10
577733,85,13,35659.19,2,4,4,244,10
577793,128,9,15279.25,1,2,1,121,4
577853,43,12,38951.46,3,3,4,334,10
577854,18,5,12408.41,4,1,1,411,6
577942,6,14,35903.92,4,4,4,444,12
577990,6,11,29676.15,4,3,3,433,10
578122,15,8,21117.99,4,1,2,412,7
578152,6,12,35004.06,4,3,4,434,11
578292,1,10,35689.59,4,2,4,424,10
578306,20,18,53942.840000000004,4,4,4,444,12
578323,55,14,30546.98,2,4,3,243,9
578356,171,14,35553.97,1,4,4,144,9
578527,1,14,32167.79,4,4,4,444,12
578636,11,11,24135.25,4,3,2,432,9
578779,40,10,19679.92,3,2,2,322,7
578840,58,7,28362.3,2,1,3,213,6
578994,80,11,33939.62,2,3,4,234,9
579024,6,12,26352.96,4,3,3,433,10
579134,46,13,30384.71,3,4,3,343,10
579140,60,10,25511.809999999998,2,2,3,223,7
579288,50,14,39641.92,3,4,4,344,11
579293,69,13,38527.72,2,4,4,244,10
579308,36,17,39036.67,3,4,4,344,11
579424,5,12,29138.56,4,3,3,433,10
579448,5,14,48361.229999999996,4,4,4,444,12
579585,43,11,28302.22,3,3,3,333,9
579659,134,10,20320.45,1,2,2,122,5
579667,44,12,21008.37,3,3,2,332,8
579775,21,13,34907.08,4,4,4,444,12
579803,193,5,11531.58,1,1,1,111,3
579870,64,10,24011.59,2,2,2,222,6
579906,53,7,20542.78,2,1,2,212,5
579913,146,12,22593.18,1,3,2,132,6
579968,44,16,43832.25,3,4,4,344,11
580065,10,7,17894.68,4,1,1,411,6
580429,64,11,41271.44,2,3,4,234,9
580575,99,12,33864.54,2,3,4,234,9
580839,10,13,28851.22,4,4,3,443,11
580892,87,10,21628.25,2,2,2,222,6
580948,120,9,21714.440000000002,1,2,2,122,5
580998,83,12,25785.2,2,3,3,233,8
581004,7,15,48518.13,4,4,4,444,12
581016,10,7,19318.050000000003,4,1,2,412,7
581112,106,12,28203.39,1,3,3,133,7
581218,105,12,32470.22,1,3,4,134,8
581456,95,10,21139.78,2,2,2,222,6
581538,7,10,20216.57,4,2,2,422,8
582015,55,6,9816.71,2,1,1,211,4
582031,193,8,18648.8,1,1,2,112,4
582108,18,8,20990.23,4,1,2,412,7
582139,51,10,27177.26,3,2,3,323,8
582278,25,8,22376.36,3,1,2,312,6
582382,262,9,26431.03,1,2,3,123,6
582451,91,8,14422.39,2,1,1,211,4
582548,228,8,21781.68,1,1,2,112,4
582628,100,10,26080.23,2,2,3,223,7
582640,53,5,10639.31,2,1,1,211,4
582718,62,11,34779.619999999995,2,3,4,234,9
582723,4,6,14093.56,4,1,1,411,6
582804,71,10,25640.12,2,2,3,223,7
582814,46,5,11507.220000000001,3,1,1,311,5
582897,110,10,20308.48,1,2,2,122,5
583003,133,14,34974.119999999995,1,4,4,144,9
583035,6,10,29264.22,4,2,3,423,9
583079,4,14,45772.03,4,4,4,444,12
583081,155,8,21093.8,1,1,2,112,4
583092,49,8,17455.69,3,1,1,311,5
583150,218,14,29909.8,1,4,3,143,8
583211,133,9,19816.88,1,2,2,122,5
583265,5,8,15022.7,4,1,1,411,6
583294,127,8,14908.82,1,1,1,111,3
583510,24,11,29336.01,3,3,3,333,9
583564,12,9,17532.76,4,2,1,421,7
583583,60,16,44154.229999999996,2,4,4,244,10
583768,53,16,36123.09,2,4,4,244,10
583774,31,14,35381.549999999996,3,4,4,344,11
583897,75,12,35563.65,2,3,4,234,9
583984,59,13,23534.46,2,4,2,242,8
583997,18,14,28156.24,4,4,3,443,11
584079,8,15,41989.04,4,4,4,444,12
584085,38,7,15586.86,3,1,1,311,5
584165,80,11,23954.079999999998,2,3,2,232,7
584292,13,15,32379.17,4,4,4,444,12
584358,8,7,23595.809999999998,4,1,2,412,7
584410,64,8,20301.79,2,1,2,212,5
584435,23,14,36048.19,3,4,4,344,11
584495,104,7,17022.95,1,1,1,111,3
584551,21,13,36012.69,4,4,4,444,12
584802,117,10,24258.84,1,2,2,122,5
584844,16,11,29632.75,4,3,3,433,10
584848,3,9,21615.98,4,2,2,422,8
584999,33,6,12357.45,3,1,1,311,5
585044,77,10,25534.91,2,2,3,223,7
585183,51,13,35254.87,3,4,4,344,11
585350,23,15,40019.479999999996,3,4,4,344,11
585354,261,9,20509.35,1,2,2,122,5
585459,1,8,19070.71,4,1,2,412,7
585481,102,6,13558.26,2,1,1,211,4
585494,129,8,18129.53,1,1,1,111,3
585550,62,11,24883.57,2,3,3,233,8
585726,37,14,37845.71,3,4,4,344,11
586411,310,9,17232.06,1,2,1,121,4
586621,12,18,46264.12,4,4,4,444,12
586627,107,6,13303.84,1,1,1,111,3
586691,93,8,21362.47,2,1,2,212,5
586724,246,6,11430.720000000001,1,1,1,111,3
586774,80,9,23795.8,2,2,2,222,6
586790,13,8,17852.28,4,1,1,411,6
586810,53,7,23814.69,2,1,2,212,5
586896,20,15,42380.4,4,4,4,444,12
587037,156,12,36446.08,1,3,4,134,8
587079,32,6,16806.33,3,1,1,311,5
587192,25,11,29719.48,3,3,3,333,9
587246,33,14,43881.11,3,4,4,344,11
587284,70,11,34334.22,2,3,4,234,9
587320,58,12,26434.66,2,3,3,233,8
587479,59,9,19435.72,2,2,2,222,6
587701,67,8,23273.66,2,1,2,212,5
587734,119,12,20582.13,1,3,2,132,6
587751,49,15,35825.59,3,4,4,344,11
587960,112,9,19701.89,1,2,2,122,5
588002,8,16,44748.11,4,4,4,444,12
588072,211,9,23816.86,1,2,2,122,5
588301,102,16,28208.44,2,4,3,243,9
588337,5,12,30389.04,4,3,3,433,10
588357,63,13,30462.44,2,4,3,243,9
588530,89,11,22864.36,2,3,2,232,7
588654,24,11,25240.94,3,3,3,333,9
588695,39,11,25314.16,3,3,3,333,9
588755,29,13,39258.83,3,4,4,344,11
588766,45,8,20781.61,3,1,2,312,6
588821,156,8,19475.76,1,1,2,112,4
588871,71,10,30984.68,2,2,4,224,8
588882,16,12,37648.869999999995,4,3,4,434,11
589135,15,11,23050.489999999998,4,3,2,432,9
589168,150,12,30999.18,1,3,4,134,8
589213,51,11,26530.88,3,3,3,333,9
589451,71,14,33029.270000000004,2,4,4,244,10
589483,375,2,6387.1900000000005,1,1,1,111,3
589501,87,10,22330.63,2,2,2,222,6
589523,78,7,15835.32,2,1,1,211,4
589536,17,6,7140.25,4,1,1,411,6
589802,118,5,14176.31,1,1,1,111,3
589849,135,7,13350.28,1,1,1,111,3
589929,22,6,17457.239999999998,4,1,1,411,6
590014,134,11,34718.74,1,3,4,134,8
590038,36,12,34146.05,3,3,4,334,10
590061,67,9,28440.02,2,2,3,223,7
590115,143,8,12173.88,1,1,1,111,3
590306,13,6,11913.92,4,1,1,411,6
590318,82,8,24225.550000000003,2,1,2,212,5
590331,64,12,28947.0,2,3,3,233,8
590597,361,9,32853.94,1,2,4,124,7
590611,221,15,34770.56,1,4,4,144,9
590632,83,11,27705.23,2,3,3,233,8
590634,82,12,35015.83,2,3,4,234,9
590656,48,7,23469.71,3,1,2,312,6
590710,30,14,25089.07,3,4,3,343,10
590766,204,13,27868.440000000002,1,4,3,143,8
591223,194,15,40097.39,1,4,4,144,9
591498,66,4,13438.92,2,1,1,211,4
591648,14,12,28055.17,4,3,3,433,10
591823,42,13,33389.75,3,4,4,344,11
591906,15,8,24602.29,4,1,3,413,8
592027,117,6,5957.05,1,1,1,111,3
592028,105,17,42972.93,1,4,4,144,9
592123,12,7,11005.26,4,1,1,411,6
592153,46,14,29683.52,3,4,3,343,10
592361,14,15,44129.95,4,4,4,444,12
592402,149,7,13585.05,1,1,1,111,3
592477,11,11,32833.26,4,3,4,434,11
592507,33,10,26712.32,3,2,3,323,8
592532,161,11,25944.81,1,3,3,133,7
